well,id,run_ticket_number,date,date_string,updated_at,type,total
Kleimann #1,1956062.0,,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,41.75
Kleimann #1,1956063.0,2875081,1702447200.0,2023-12-13,1970-01-01 00:00:01.702447200,OIL,160.0
Kleimann #1,1950127.0,,1702360800.0,2023-12-12,1970-01-01 00:00:01.702360800,OIL,51.77
Kleimann #1,1950126.0,2868161,1702274400.0,2023-12-11,1970-01-01 00:00:01.702274400,OIL,190.0
Kleimann #1,1947465.0,,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,OIL,56.78
Kleimann #1,1947464.0,2864731,1702101600.0,2023-12-09,1970-01-01 00:00:01.702101600,OIL,190.0
LT #1,1973887.0,13759,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,WATER,120.0
LT #1,1972204.0,2955621,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,181.0
La Rosita #1 RE,1973427.0,014119,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,WATER,130.0
La Rosita #1 RE,1973429.0,2936911,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,188.7
La Rosita #1 RE,1973430.0,2932921,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,188.5
La Rosita #1 RE,1970231.0,014149,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,WATER,130.0
La Rosita #1 RE,1971299.0,2927391,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,OIL,190.0
La Rosita #1 RE,1969252.0,2923621,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,193.0
La Rosita #1 RE,1967219.0,014101,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,WATER,130.0
La Rosita #1 RE,1967220.0,2917971,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,192.9
La Rosita #1 RE,1966340.0,2913691,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,181.3
La Rosita #1 RE,1963987.0,,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,OIL,363.2
La Rosita #1 RE,1964896.0,2910231,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,OIL,182.3
La Rosita #1 RE,1964897.0,013964,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,WATER,130.0
La Rosita #1 RE,1964899.0,2905931,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,OIL,192.9
La Rosita #1 RE,1962418.0,2900631,1703311200.0,2023-12-23,1970-01-01 00:00:01.703311200,OIL,191.0
La Rosita #1 RE,1960641.0,,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,OIL,227.0
La Rosita #1 RE,1960642.0,014295,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,WATER,130.0
La Rosita #1 RE,1959522.0,014932,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,WATER,130.0
La Rosita #1 RE,1959525.0,,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,83.99
La Rosita #1 RE,1960646.0,2889971,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,190.0
La Rosita #1 RE,1958421.0,,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,OIL,24.97
La Rosita #1 RE,1958422.0,2894611,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,OIL,188.3
La Rosita #1 RE,1959524.0,2894601,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,OIL,188.4
La Rosita #1 RE,1955930.0,2886761,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,190.4
La Rosita #1 RE,1954729.0,2884511,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,OIL,190.1
La Rosita #1 RE,1953251.0,014257,1702620000.0,2023-12-15,1970-01-01 00:00:01.702620000,WATER,130.0
La Rosita #1 RE,1954171.0,014258,1702620000.0,2023-12-15,1970-01-01 00:00:01.702620000,WATER,130.0
La Rosita #1 RE,1952230.0,014251,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,WATER,130.0
La Rosita #1 RE,1951327.0,,1702447200.0,2023-12-13,1970-01-01 00:00:01.702447200,OIL,56.75
La Rosita #1 RE,1951328.0,2875091,1702447200.0,2023-12-13,1970-01-01 00:00:01.702447200,OIL,159.0
La Rosita #1 RE,1947516.0,,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,OIL,15.89
La Rosita #1 RE,1947517.0,,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,OIL,18.16
La Rosita #1 RE,1947518.0,2859901,1702101600.0,2023-12-09,1970-01-01 00:00:01.702101600,OIL,188.1
La Rosita #1 RE,1945815.0,,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,OIL,183.87
La Rosita #1 RE,1944671.0,,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,93.07
La Rosita #1 RE,1945817.0,2856801,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,185.7
La Rosita #1 RE,1944672.0,2853671,1701842400.0,2023-12-06,1970-01-01 00:00:01.701842400,OIL,188.2
Lackey Five #1,1972217.0,2925581,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,OIL,185.0
Lackey Five #1,1960588.0,2894621,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,OIL,190.6
Lamb #1,1974269.0,013761,1704434400.0,2024-01-05,1970-01-01 00:00:01.704434400,WATER,130.0
Lamb #1,1973440.0,014118,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,WATER,100.0
Lamb #1,1972599.0,014115,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,WATER,110.0
Lamb #1,1971298.0,013702,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,WATER,120.0
Lamb #1,1971711.0,013154,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,WATER,120.0
Lamb #1,1970227.0,014147,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,WATER,130.0
Lamb #1,1970228.0,2925591,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,180.0
Lamb #1,1969250.0,013990,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,WATER,130.0
Lamb #1,1967883.0,014181,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,WATER,130.0
Lamb #1,1966908.0,014172,1703743200.0,2023-12-28,1970-01-01 00:00:01.703743200,WATER,130.0
Lamb #1,1965779.0,013971,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,WATER,130.0
Lamb #1,1964499.0,013968,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,WATER,130.0
Lamb #1,1963980.0,014160,1703484000.0,2023-12-25,1970-01-01 00:00:01.703484000,WATER,130.0
Lamb #1,1962823.0,014152,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,WATER,120.0
Lander #1,1974061.0,013758,1704434400.0,2024-01-05,1970-01-01 00:00:01.704434400,WATER,130.0
Lander #1,1972279.0,Blaxkgold,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,WATER,120.0
Lander #1,1971306.0,013156,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,WATER,130.0
Lander #1,1969239.0,2925601,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,193.0
Lander #1,1969240.0,,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,93.52
Lander #1,1966160.0,013981,1703743200.0,2023-12-28,1970-01-01 00:00:01.703743200,WATER,130.0
Lander #1,1964178.0,014157,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,WATER,120.0
Lander #1,1961412.0,014986,1703311200.0,2023-12-23,1970-01-01 00:00:01.703311200,WATER,120.0
Lander #1,1960539.0,013576,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,WATER,130.0
Lander #1,1958516.0,014283,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,WATER,130.0
Lander #1,1958517.0,2882221,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,OIL,183.0
Lander #1,1955261.0,014909,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,WATER,120.0
Lander #1,1952186.0,014952,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,WATER,130.0
Lander #1,1950000.0,014894,1702360800.0,2023-12-12,1970-01-01 00:00:01.702360800,WATER,125.0
Lander #1,1945730.0,014866,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,WATER,120.0
Leary Trust #1,1968354.0,13983,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,WATER,128.0
Leary Trust #1,1963174.0,2900651,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,OIL,189.0
Leary Trust #1,1948519.0,2865871,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,OIL,190.0
Leary Trust #1,1948520.0,12284,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,WATER,120.0
Little 179 #1,1974544.0,,1704520800.0,2024-01-06,1970-01-01 00:00:01.704520800,OIL,16.7
Little 179 #1,1974545.0,,1704520800.0,2024-01-06,1970-01-01 00:00:01.704520800,OIL,16.7
Little 179 #1,1974546.0,2939511,1704520800.0,2024-01-06,1970-01-01 00:00:01.704520800,OIL,190.0
Little 179 #1,1974547.0,,1704520800.0,2024-01-06,1970-01-01 00:00:01.704520800,OIL,16.7
Little 179 #1,1974062.0,2939531,1704434400.0,2024-01-05,1970-01-01 00:00:01.704434400,OIL,182.0
Little 179 #1,1973169.0,2917991,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,188.0
Little 179 #1,1968086.0,,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,16.7
Little 179 #1,1968087.0,2917981,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,183.0
Little 179 #1,1968088.0,,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,16.7
Little 179 #1,1968089.0,,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,16.7
Little 179 #1,1967176.0,2910251,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,185.0
Little 179 #1,1967177.0,,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,25.05
Little 179 #1,1967178.0,,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,25.05
Little 179 #1,1967179.0,12100,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,WATER,130.0
Little 179 #1,1967180.0,,1703829600.0,2023-12-29,1970-01-01 00:00:01.703829600,OIL,25.05
Little 179 #1,1965208.0,013967,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,WATER,130.0
Little 179 #1,1959349.0,,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,33.4
Little 179 #1,1959350.0,2889981,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,170.0
Little 179 #1,1959351.0,,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,33.4
Little 179 #1,1959352.0,,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,33.4
Little 179 #1,1958063.0,014925,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,WATER,120.0
Little 179 #1,1957883.0,2884521,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,OIL,188.0
Little 179 #1,1957884.0,,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,OIL,43.42
Little 179 #1,1957885.0,,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,OIL,43.42
Little 179 #1,1957886.0,,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,OIL,43.42
Little 179 #1,1957887.0,014272,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,WATER,130.0
Little 179 #1,1955994.0,2886771,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,188.3
Little 179 #1,1955995.0,,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,33.4
Little 179 #1,1955996.0,,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,33.4
Little 179 #1,1955997.0,,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,33.4
Little 179 #1,1955998.0,RRG,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,WATER,130.0
Little 179 #1,1955262.0,,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,OIL,50.1
Little 179 #1,1955263.0,2882231,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,OIL,183.0
Little 179 #1,1955264.0,,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,OIL,21.71
Little 179 #1,1955265.0,,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,OIL,21.71
Little 179 #1,1954256.0,2879541,1702706400.0,2023-12-16,1970-01-01 00:00:01.702706400,OIL,190.0
Little 179 #1,1954257.0,,1702706400.0,2023-12-16,1970-01-01 00:00:01.702706400,OIL,28.39
Little 179 #1,1954258.0,,1702706400.0,2023-12-16,1970-01-01 00:00:01.702706400,OIL,28.39
Little 179 #1,1946783.0,014871,1702101600.0,2023-12-09,1970-01-01 00:00:01.702101600,WATER,120.0
Little 179 #1,1945731.0,,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,OIL,25.05
Little 179 #1,1945732.0,2856811,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,OIL,182.0
Little 179 #1,1945733.0,,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,OIL,25.05
Little 179 #1,1945734.0,,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,OIL,25.05
Lochte #1,1973855.0,2932931,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,190.1
Lochte #1,1961456.0,2900661,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,OIL,191.4
Lochte #1,1945549.0,2856821,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,182.0
MDB #1,1973052.0,2925631,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,OIL,183.0
MDB #1,1961693.0,2897981,1703311200.0,2023-12-23,1970-01-01 00:00:01.703311200,OIL,158.0
MDB #1,1952517.0,12295,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,WATER,125.0
MDB #1,1948522.0,2868171,1702274400.0,2023-12-11,1970-01-01 00:00:01.702274400,OIL,158.0
Marguerite #1,1965209.0,2900671,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,190.0
Marguerite #1,1952183.0,12300,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,WATER,120.0
Marpick #1,1965210.0,2903521,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,170.0
Marpick #1,1962196.0,013953,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,WATER,121.0
Marrs #1,1970974.0,013703,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,WATER,130.0
Marrs #1,1969241.0,2923631,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,190.0
Marrs #1,1969242.0,,1704002400.0,2023-12-31,1970-01-01 00:00:01.704002400,OIL,73.48
Marrs #1,1964180.0,014996,1703570400.0,2023-12-26,1970-01-01 00:00:01.703570400,WATER,120.0
Marrs #1,1963245.0,2908171,1703484000.0,2023-12-25,1970-01-01 00:00:01.703484000,OIL,185.0
Marrs #1,1963246.0,,1703484000.0,2023-12-25,1970-01-01 00:00:01.703484000,OIL,70.14
Marrs #1,1960307.0,,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,OIL,73.48
Marrs #1,1960308.0,2897971,1703224800.0,2023-12-22,1970-01-01 00:00:01.703224800,OIL,191.0
Marrs #1,1957220.0,014924,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,WATER,120.0
Marrs #1,1956018.0,,1702879200.0,2023-12-18,1970-01-01 00:00:01.702879200,OIL,78.49
Marrs #1,1956017.0,2884531,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,OIL,190.1
Marrs #1,1953352.0,blackgold,1702620000.0,2023-12-15,1970-01-01 00:00:01.702620000,WATER,130.0
Marrs #1,1948292.0,2865881,1702274400.0,2023-12-11,1970-01-01 00:00:01.702274400,OIL,190.0
Marrs #1,1948293.0,,1702274400.0,2023-12-11,1970-01-01 00:00:01.702274400,OIL,86.84
Marrs #1,1947237.0,6676,1702188000.0,2023-12-10,1970-01-01 00:00:01.702188000,WATER,130.0
PC #1,1974543.0,2923641,1704520800.0,2024-01-06,1970-01-01 00:00:01.704520800,OIL,190.0
PC #1,1956026.0,RRG,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,WATER,120.0
Parkway #1,1974701.0,13175,1704434400.0,2024-01-05,1970-01-01 00:00:01.704434400,WATER,120.0
Parkway #1,1973050.0,2932941,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,183.0
Parkway #1,1973051.0,,1704348000.0,2024-01-04,1970-01-01 00:00:01.704348000,OIL,56.78
Parkway #1,1972205.0,,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,OIL,35.07
Parkway #1,1972206.0,2929851,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,172.0
Parkway #1,1970468.0,2925641,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,OIL,188.0
Parkway #1,1970469.0,,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,OIL,33.4
Parkway #1,1970470.0,014193,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,WATER,130.0
Parkway #1,1966314.0,,1703743200.0,2023-12-28,1970-01-01 00:00:01.703743200,OIL,53.44
Parkway #1,1966313.0,2913701,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,OIL,153.0
Parkway #1,1966315.0,14165,1703656800.0,2023-12-27,1970-01-01 00:00:01.703656800,WATER,130.0
Parkway #1,1962612.0,2905941,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,OIL,188.0
Parkway #1,1962613.0,,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,OIL,53.44
Parkway #1,1959546.0,,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,51.77
Parkway #1,1959547.0,2897991,1703138400.0,2023-12-21,1970-01-01 00:00:01.703138400,OIL,190.0
Parkway #1,1958451.0,,1703052000.0,2023-12-20,1970-01-01 00:00:01.703052000,OIL,58.45
Parkway #1,1958452.0,2886781,1702965600.0,2023-12-19,1970-01-01 00:00:01.702965600,OIL,180.0
Parkway #1,1956060.0,14963,1702792800.0,2023-12-17,1970-01-01 00:00:01.702792800,WATER,120.0
Parkway #1,1953446.0,,1702620000.0,2023-12-15,1970-01-01 00:00:01.702620000,OIL,48.43
Parkway #1,1953447.0,2879551,1702620000.0,2023-12-15,1970-01-01 00:00:01.702620000,OIL,188.0
Parkway #1,1952513.0,,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,OIL,41.75
Parkway #1,1952514.0,2875101,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,OIL,186.0
Parkway #1,1952515.0,12294,1702533600.0,2023-12-14,1970-01-01 00:00:01.702533600,WATER,120.0
Parkway #1,1950124.0,,1702360800.0,2023-12-12,1970-01-01 00:00:01.702360800,OIL,56.78
Parkway #1,1950123.0,2868181,1702274400.0,2023-12-11,1970-01-01 00:00:01.702274400,OIL,190.0
Parkway #1,1946625.0,14872,1702015200.0,2023-12-08,1970-01-01 00:00:01.702015200,WATER,120.0
Parkway #1,1944515.0,2856831,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,169.0
Parkway #1,1944516.0,,1701928800.0,2023-12-07,1970-01-01 00:00:01.701928800,OIL,46.76
Pfeiffer #1,1963176.0,2894631,1703397600.0,2023-12-24,1970-01-01 00:00:01.703397600,OIL,185.0
Pfeiffer-Byrd #1,1972202.0,,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,OIL,113.56
Pfeiffer-Byrd #1,1972203.0,,1704261600.0,2024-01-03,1970-01-01 00:00:01.704261600,OIL,113.56
Pfeiffer-Byrd #1,1971408.0,,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,58.45
Pfeiffer-Byrd #1,1971409.0,,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,58.45
Pfeiffer-Byrd #1,1971411.0,2923681,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,185.0
Pfeiffer-Byrd #1,1972201.0,2929862,1704175200.0,2024-01-02,1970-01-01 00:00:01.704175200,OIL,179.0
Pfeiffer-Byrd #1,1970463.0,2926641,1704088800.0,2024-01-01,1970-01-01 00:00:01.704088800,OIL,185.0
Pfeiffer-Byrd #1,1968351.0,2923651,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,190.0
Pfeiffer-Byrd #1,1968352.0,,1703916000.0,2023-12-30,1970-01-01 00:00:01.703916000,OIL,125.25
